Applicant_ID,Preferred_Job,Rank,Job_ID,Job_Title,Similarity
PWD0240,Inventory Clerk,2,JOB040,Inventory Clerk,0.7392
PWD0240,Inventory Clerk,3,JOB060,Inventory Clerk,0.7392
PWD0240,Inventory Clerk,4,JOB080,Inventory Clerk,0.7392
PWD0240,Inventory Clerk,5,JOB100,Inventory Clerk,0.7392
PWD0241,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.6811
PWD0241,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.6811
PWD0241,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.6811
PWD0241,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.6811
PWD0241,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.6811
PWD0242,Customer Service Representative,1,JOB002,Customer Service Representative,0.7809
PWD0242,Customer Service Representative,2,JOB022,Customer Service Representative,0.7809
PWD0242,Customer Service Representative,3,JOB062,Customer Service Representative,0.7809
PWD0242,Customer Service Representative,4,JOB042,Customer Service Representative,0.7809
PWD0242,Customer Service Representative,5,JOB082,Customer Service Representative,0.7809
PWD0243,Graphic Designer,1,JOB003,Graphic Designer,0.69
PWD0243,Graphic Designer,2,JOB023,Graphic Designer,0.69
PWD0243,Graphic Designer,3,JOB063,Graphic Designer,0.69
PWD0243,Graphic Designer,4,JOB043,Graphic Designer,0.69
PWD0243,Graphic Designer,5,JOB083,Graphic Designer,0.69
PWD0244,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8319
PWD0244,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8319
PWD0244,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8319
PWD0244,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8319
PWD0244,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8319
PWD0245,Junior Web Developer,1,JOB005,Junior Web Developer,0.6943
PWD0245,Junior Web Developer,2,JOB025,Junior Web Developer,0.6943
PWD0245,Junior Web Developer,3,JOB045,Junior Web Developer,0.6943
PWD0245,Junior Web Developer,4,JOB065,Junior Web Developer,0.6943
PWD0245,Junior Web Developer,5,JOB085,Junior Web Developer,0.6943
PWD0246,Accounting Assistant,1,JOB006,Accounting Assistant,0.6127
PWD0246,Accounting Assistant,2,JOB026,Accounting Assistant,0.6127
PWD0246,Accounting Assistant,3,JOB046,Accounting Assistant,0.6127
PWD0246,Accounting Assistant,4,JOB066,Accounting Assistant,0.6127
PWD0246,Accounting Assistant,5,JOB086,Accounting Assistant,0.6127
PWD0247,Content Writer,1,JOB007,Content Writer,0.6835
PWD0247,Content Writer,2,JOB027,Content Writer,0.6835
PWD0247,Content Writer,3,JOB047,Content Writer,0.6835
PWD0247,Content Writer,4,JOB067,Content Writer,0.6835
PWD0247,Content Writer,5,JOB087,Content Writer,0.6835
PWD0248,Social Media Assistant,1,JOB008,Social Media Assistant,0.6963
PWD0248,Social Media Assistant,2,JOB028,Social Media Assistant,0.6963
PWD0248,Social Media Assistant,3,JOB048,Social Media Assistant,0.6963
PWD0248,Social Media Assistant,4,JOB068,Social Media Assistant,0.6963
PWD0248,Social Media Assistant,5,JOB088,Social Media Assistant,0.6963
PWD0249,Inventory Assistant,1,JOB009,Inventory Assistant,0.7486
PWD0249,Inventory Assistant,2,JOB029,Inventory Assistant,0.7486
PWD0249,Inventory Assistant,3,JOB049,Inventory Assistant,0.7486
PWD0249,Inventory Assistant,4,JOB069,Inventory Assistant,0.7486
PWD0249,Inventory Assistant,5,JOB089,Inventory Assistant,0.7486
PWD0250,Online Tutor,1,JOB010,Online Tutor,0.6864
PWD0250,Online Tutor,2,JOB030,Online Tutor,0.6864
PWD0250,Online Tutor,3,JOB050,Online Tutor,0.6864
PWD0250,Online Tutor,4,JOB070,Online Tutor,0.6864
PWD0250,Online Tutor,5,JOB090,Online Tutor,0.6864
PWD0251,Administrative Assistant,1,JOB011,Administrative Assistant,0.6358
PWD0251,Administrative Assistant,2,JOB031,Administrative Assistant,0.6358
PWD0251,Administrative Assistant,3,JOB051,Administrative Assistant,0.6358
PWD0251,Administrative Assistant,4,JOB071,Administrative Assistant,0.6358
PWD0251,Administrative Assistant,5,JOB091,Administrative Assistant,0.6358
PWD0252,Sales Assistant,1,JOB012,Sales Assistant,0.7771
PWD0252,Sales Assistant,2,JOB032,Sales Assistant,0.7771
PWD0252,Sales Assistant,3,JOB052,Sales Assistant,0.7771
PWD0252,Sales Assistant,4,JOB072,Sales Assistant,0.7771
PWD0252,Sales Assistant,5,JOB092,Sales Assistant,0.7771
PWD0253,Photo Editor,1,JOB013,Photo Editor,0.6804
PWD0253,Photo Editor,2,JOB033,Photo Editor,0.6804
PWD0253,Photo Editor,3,JOB053,Photo Editor,0.6804
PWD0253,Photo Editor,4,JOB073,Photo Editor,0.6804
PWD0253,Photo Editor,5,JOB093,Photo Editor,0.6804
PWD0254,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6413
PWD0254,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6413
PWD0254,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6413
PWD0254,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6413
PWD0254,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6413
PWD0255,Office Assistant,1,JOB015,Office Assistant,0.6997
PWD0255,Office Assistant,2,JOB035,Office Assistant,0.6997
PWD0255,Office Assistant,3,JOB055,Office Assistant,0.6997
PWD0255,Office Assistant,4,JOB075,Office Assistant,0.6997
PWD0255,Office Assistant,5,JOB095,Office Assistant,0.6997
PWD0256,Junior Programmer,1,JOB016,Junior Programmer,0.7067
PWD0256,Junior Programmer,2,JOB036,Junior Programmer,0.7067
PWD0256,Junior Programmer,3,JOB056,Junior Programmer,0.7067
PWD0256,Junior Programmer,4,JOB076,Junior Programmer,0.7067
PWD0256,Junior Programmer,5,JOB096,Junior Programmer,0.7067
PWD0257,Customer Support Agent,1,JOB017,Customer Support Agent,0.6845
PWD0257,Customer Support Agent,2,JOB037,Customer Support Agent,0.6845
PWD0257,Customer Support Agent,3,JOB057,Customer Support Agent,0.6845
PWD0257,Customer Support Agent,4,JOB077,Customer Support Agent,0.6845
PWD0257,Customer Support Agent,5,JOB097,Customer Support Agent,0.6845
PWD0258,Bakery Assistant,1,JOB018,Bakery Assistant,0.7903
PWD0258,Bakery Assistant,2,JOB038,Bakery Assistant,0.7903
PWD0258,Bakery Assistant,3,JOB058,Bakery Assistant,0.7903
PWD0258,Bakery Assistant,4,JOB078,Bakery Assistant,0.7903
PWD0258,Bakery Assistant,5,JOB098,Bakery Assistant,0.7903
PWD0259,Research Assistant,1,JOB019,Research Assistant,0.7376
PWD0259,Research Assistant,2,JOB039,Research Assistant,0.7376
PWD0259,Research Assistant,3,JOB059,Research Assistant,0.7376
PWD0259,Research Assistant,4,JOB079,Research Assistant,0.7376
PWD0259,Research Assistant,5,JOB099,Research Assistant,0.7376
PWD0260,Inventory Clerk,1,JOB020,Inventory Clerk,0.7094
PWD0260,Inventory Clerk,2,JOB040,Inventory Clerk,0.7094
PWD0260,Inventory Clerk,3,JOB060,Inventory Clerk,0.7094
PWD0260,Inventory Clerk,4,JOB080,Inventory Clerk,0.7094
PWD0260,Inventory Clerk,5,JOB100,Inventory Clerk,0.7094
PWD0261,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.7012
PWD0261,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.7012
PWD0261,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.7012
PWD0261,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.7012
PWD0261,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.7012
PWD0262,Customer Service Representative,1,JOB002,Customer Service Representative,0.7791
PWD0262,Customer Service Representative,2,JOB022,Customer Service Representative,0.7791
PWD0262,Customer Service Representative,3,JOB062,Customer Service Representative,0.7791
PWD0262,Customer Service Representative,4,JOB042,Customer Service Representative,0.7791
PWD0262,Customer Service Representative,5,JOB082,Customer Service Representative,0.7791
PWD0263,Graphic Designer,1,JOB003,Graphic Designer,0.706
PWD0263,Graphic Designer,2,JOB023,Graphic Designer,0.706
PWD0263,Graphic Designer,3,JOB063,Graphic Designer,0.706
PWD0263,Graphic Designer,4,JOB043,Graphic Designer,0.706
PWD0263,Graphic Designer,5,JOB083,Graphic Designer,0.706
PWD0264,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8087
PWD0264,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8087
PWD0264,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8087
PWD0264,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8087
PWD0264,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8087
PWD0265,Junior Web Developer,1,JOB005,Junior Web Developer,0.7103
PWD0265,Junior Web Developer,2,JOB025,Junior Web Developer,0.7103
PWD0265,Junior Web Developer,3,JOB045,Junior Web Developer,0.7103
PWD0265,Junior Web Developer,4,JOB065,Junior Web Developer,0.7103
PWD0265,Junior Web Developer,5,JOB085,Junior Web Developer,0.7103
PWD0266,Accounting Assistant,1,JOB006,Accounting Assistant,0.6183
PWD0266,Accounting Assistant,2,JOB026,Accounting Assistant,0.6183
PWD0266,Accounting Assistant,3,JOB046,Accounting Assistant,0.6183
PWD0266,Accounting Assistant,4,JOB066,Accounting Assistant,0.6183
PWD0266,Accounting Assistant,5,JOB086,Accounting Assistant,0.6183
PWD0267,Content Writer,1,JOB007,Content Writer,0.6688
PWD0267,Content Writer,2,JOB027,Content Writer,0.6688
PWD0267,Content Writer,3,JOB047,Content Writer,0.6688
PWD0267,Content Writer,4,JOB067,Content Writer,0.6688
PWD0267,Content Writer,5,JOB087,Content Writer,0.6688
PWD0268,Social Media Assistant,1,JOB008,Social Media Assistant,0.6822
PWD0268,Social Media Assistant,2,JOB028,Social Media Assistant,0.6822
PWD0268,Social Media Assistant,3,JOB048,Social Media Assistant,0.6822
PWD0268,Social Media Assistant,4,JOB068,Social Media Assistant,0.6822
PWD0268,Social Media Assistant,5,JOB088,Social Media Assistant,0.6822
PWD0269,Inventory Assistant,1,JOB009,Inventory Assistant,0.75
PWD0269,Inventory Assistant,2,JOB029,Inventory Assistant,0.75
PWD0269,Inventory Assistant,3,JOB049,Inventory Assistant,0.75
PWD0269,Inventory Assistant,4,JOB069,Inventory Assistant,0.75
PWD0269,Inventory Assistant,5,JOB089,Inventory Assistant,0.75
PWD0270,Online Tutor,1,JOB010,Online Tutor,0.6922
PWD0270,Online Tutor,2,JOB030,Online Tutor,0.6922
PWD0270,Online Tutor,3,JOB050,Online Tutor,0.6922
PWD0270,Online Tutor,4,JOB070,Online Tutor,0.6922
PWD0270,Online Tutor,5,JOB090,Online Tutor,0.6922
PWD0271,Administrative Assistant,1,JOB011,Administrative Assistant,0.642
PWD0271,Administrative Assistant,2,JOB031,Administrative Assistant,0.642
PWD0271,Administrative Assistant,3,JOB051,Administrative Assistant,0.642
PWD0271,Administrative Assistant,4,JOB071,Administrative Assistant,0.642
PWD0271,Administrative Assistant,5,JOB091,Administrative Assistant,0.642
PWD0272,Sales Assistant,1,JOB012,Sales Assistant,0.7618
PWD0272,Sales Assistant,2,JOB032,Sales Assistant,0.7618
PWD0272,Sales Assistant,3,JOB052,Sales Assistant,0.7618
PWD0272,Sales Assistant,4,JOB072,Sales Assistant,0.7618
PWD0272,Sales Assistant,5,JOB092,Sales Assistant,0.7618
PWD0273,Photo Editor,1,JOB013,Photo Editor,0.6993
PWD0273,Photo Editor,2,JOB033,Photo Editor,0.6993
PWD0273,Photo Editor,3,JOB053,Photo Editor,0.6993
PWD0273,Photo Editor,4,JOB073,Photo Editor,0.6993
PWD0273,Photo Editor,5,JOB093,Photo Editor,0.6993
PWD0274,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6412
PWD0274,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6412
PWD0274,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6412
PWD0274,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6412
PWD0274,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6412
PWD0275,Office Assistant,1,JOB015,Office Assistant,0.701
PWD0275,Office Assistant,2,JOB035,Office Assistant,0.701
PWD0275,Office Assistant,3,JOB055,Office Assistant,0.701
PWD0275,Office Assistant,4,JOB075,Office Assistant,0.701
PWD0275,Office Assistant,5,JOB095,Office Assistant,0.701
PWD0276,Junior Programmer,1,JOB016,Junior Programmer,0.699
PWD0276,Junior Programmer,2,JOB036,Junior Programmer,0.699
PWD0276,Junior Programmer,3,JOB056,Junior Programmer,0.699
PWD0276,Junior Programmer,4,JOB076,Junior Programmer,0.699
PWD0276,Junior Programmer,5,JOB096,Junior Programmer,0.699
PWD0277,Customer Support Agent,1,JOB017,Customer Support Agent,0.6784
PWD0277,Customer Support Agent,2,JOB037,Customer Support Agent,0.6784
PWD0277,Customer Support Agent,3,JOB057,Customer Support Agent,0.6784
PWD0277,Customer Support Agent,4,JOB077,Customer Support Agent,0.6784
PWD0277,Customer Support Agent,5,JOB097,Customer Support Agent,0.6784
PWD0278,Bakery Assistant,1,JOB018,Bakery Assistant,0.8019
PWD0278,Bakery Assistant,2,JOB038,Bakery Assistant,0.8019
PWD0278,Bakery Assistant,3,JOB058,Bakery Assistant,0.8019
PWD0278,Bakery Assistant,4,JOB078,Bakery Assistant,0.8019
PWD0278,Bakery Assistant,5,JOB098,Bakery Assistant,0.8019
PWD0279,Research Assistant,1,JOB019,Research Assistant,0.7397
PWD0279,Research Assistant,2,JOB039,Research Assistant,0.7397
PWD0279,Research Assistant,3,JOB059,Research Assistant,0.7397
PWD0279,Research Assistant,4,JOB079,Research Assistant,0.7397
PWD0279,Research Assistant,5,JOB099,Research Assistant,0.7397
PWD0280,Inventory Clerk,1,JOB020,Inventory Clerk,0.7316
PWD0280,Inventory Clerk,2,JOB040,Inventory Clerk,0.7316
PWD0280,Inventory Clerk,3,JOB060,Inventory Clerk,0.7316
PWD0280,Inventory Clerk,4,JOB080,Inventory Clerk,0.7316
PWD0280,Inventory Clerk,5,JOB100,Inventory Clerk,0.7316
PWD0281,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.704
PWD0281,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.704
PWD0281,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.704
PWD0281,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.704
PWD0281,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.704
PWD0282,Customer Service Representative,1,JOB002,Customer Service Representative,0.7454
PWD0282,Customer Service Representative,2,JOB022,Customer Service Representative,0.7454
PWD0282,Customer Service Representative,3,JOB062,Customer Service Representative,0.7454
PWD0282,Customer Service Representative,4,JOB042,Customer Service Representative,0.7454
PWD0282,Customer Service Representative,5,JOB082,Customer Service Representative,0.7454
PWD0283,Graphic Designer,1,JOB003,Graphic Designer,0.6899
PWD0283,Graphic Designer,2,JOB023,Graphic Designer,0.6899
PWD0283,Graphic Designer,3,JOB063,Graphic Designer,0.6899
PWD0283,Graphic Designer,4,JOB043,Graphic Designer,0.6899
PWD0283,Graphic Designer,5,JOB083,Graphic Designer,0.6899
PWD0284,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8293
PWD0284,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8293
PWD0284,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8293
PWD0284,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8293
PWD0284,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8293
PWD0285,Junior Web Developer,1,JOB005,Junior Web Developer,0.714
PWD0285,Junior Web Developer,2,JOB025,Junior Web Developer,0.714
PWD0285,Junior Web Developer,3,JOB045,Junior Web Developer,0.714
PWD0285,Junior Web Developer,4,JOB065,Junior Web Developer,0.714
PWD0285,Junior Web Developer,5,JOB085,Junior Web Developer,0.714
PWD0286,Accounting Assistant,1,JOB006,Accounting Assistant,0.5973
PWD0286,Accounting Assistant,2,JOB026,Accounting Assistant,0.5973
PWD0286,Accounting Assistant,3,JOB046,Accounting Assistant,0.5973
PWD0286,Accounting Assistant,4,JOB066,Accounting Assistant,0.5973
PWD0286,Accounting Assistant,5,JOB086,Accounting Assistant,0.5973
PWD0287,Content Writer,1,JOB007,Content Writer,0.6793
PWD0287,Content Writer,2,JOB027,Content Writer,0.6793
PWD0287,Content Writer,3,JOB047,Content Writer,0.6793
PWD0287,Content Writer,4,JOB067,Content Writer,0.6793
PWD0287,Content Writer,5,JOB087,Content Writer,0.6793
PWD0288,Social Media Assistant,1,JOB008,Social Media Assistant,0.6804
PWD0288,Social Media Assistant,2,JOB028,Social Media Assistant,0.6804
PWD0288,Social Media Assistant,3,JOB048,Social Media Assistant,0.6804
PWD0288,Social Media Assistant,4,JOB068,Social Media Assistant,0.6804
PWD0288,Social Media Assistant,5,JOB088,Social Media Assistant,0.6804
PWD0289,Inventory Assistant,1,JOB009,Inventory Assistant,0.7613
PWD0289,Inventory Assistant,2,JOB029,Inventory Assistant,0.7613
PWD0289,Inventory Assistant,3,JOB049,Inventory Assistant,0.7613
PWD0289,Inventory Assistant,4,JOB069,Inventory Assistant,0.7613
PWD0289,Inventory Assistant,5,JOB089,Inventory Assistant,0.7613
PWD0290,Online Tutor,1,JOB010,Online Tutor,0.6881
PWD0290,Online Tutor,2,JOB030,Online Tutor,0.6881
PWD0290,Online Tutor,3,JOB050,Online Tutor,0.6881
PWD0290,Online Tutor,4,JOB070,Online Tutor,0.6881
PWD0290,Online Tutor,5,JOB090,Online Tutor,0.6881
PWD0291,Administrative Assistant,1,JOB011,Administrative Assistant,0.6421
PWD0291,Administrative Assistant,2,JOB031,Administrative Assistant,0.6421
PWD0291,Administrative Assistant,3,JOB051,Administrative Assistant,0.6421
PWD0291,Administrative Assistant,4,JOB071,Administrative Assistant,0.6421
PWD0291,Administrative Assistant,5,JOB091,Administrative Assistant,0.6421
PWD0292,Sales Assistant,1,JOB012,Sales Assistant,0.7908
PWD0292,Sales Assistant,2,JOB032,Sales Assistant,0.7908
PWD0292,Sales Assistant,3,JOB052,Sales Assistant,0.7908
PWD0292,Sales Assistant,4,JOB072,Sales Assistant,0.7908
PWD0292,Sales Assistant,5,JOB092,Sales Assistant,0.7908
PWD0293,Photo Editor,1,JOB013,Photo Editor,0.6846
PWD0293,Photo Editor,2,JOB033,Photo Editor,0.6846
PWD0293,Photo Editor,3,JOB053,Photo Editor,0.6846
PWD0293,Photo Editor,4,JOB073,Photo Editor,0.6846
PWD0293,Photo Editor,5,JOB093,Photo Editor,0.6846
PWD0294,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6149
PWD0294,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6149
PWD0294,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6149
PWD0294,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6149
PWD0294,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6149
PWD0295,Office Assistant,1,JOB015,Office Assistant,0.6983
PWD0295,Office Assistant,2,JOB035,Office Assistant,0.6983
PWD0295,Office Assistant,3,JOB055,Office Assistant,0.6983
PWD0295,Office Assistant,4,JOB075,Office Assistant,0.6983
PWD0295,Office Assistant,5,JOB095,Office Assistant,0.6983
PWD0296,Junior Programmer,1,JOB016,Junior Programmer,0.7235
PWD0296,Junior Programmer,2,JOB036,Junior Programmer,0.7235
PWD0296,Junior Programmer,3,JOB056,Junior Programmer,0.7235
PWD0296,Junior Programmer,4,JOB076,Junior Programmer,0.7235
PWD0296,Junior Programmer,5,JOB096,Junior Programmer,0.7235
PWD0297,Customer Support Agent,1,JOB017,Customer Support Agent,0.6672
PWD0297,Customer Support Agent,2,JOB037,Customer Support Agent,0.6672
PWD0297,Customer Support Agent,3,JOB057,Customer Support Agent,0.6672
PWD0297,Customer Support Agent,4,JOB077,Customer Support Agent,0.6672
PWD0297,Customer Support Agent,5,JOB097,Customer Support Agent,0.6672
PWD0298,Bakery Assistant,1,JOB018,Bakery Assistant,0.8023
PWD0298,Bakery Assistant,2,JOB038,Bakery Assistant,0.8023
PWD0298,Bakery Assistant,3,JOB058,Bakery Assistant,0.8023
PWD0298,Bakery Assistant,4,JOB078,Bakery Assistant,0.8023
PWD0298,Bakery Assistant,5,JOB098,Bakery Assistant,0.8023
PWD0299,Research Assistant,1,JOB019,Research Assistant,0.7247
PWD0299,Research Assistant,2,JOB039,Research Assistant,0.7247
PWD0299,Research Assistant,3,JOB059,Research Assistant,0.7247
PWD0299,Research Assistant,4,JOB079,Research Assistant,0.7247
PWD0299,Research Assistant,5,JOB099,Research Assistant,0.7247
PWD0300,Inventory Clerk,1,JOB020,Inventory Clerk,0.7392
PWD0300,Inventory Clerk,2,JOB040,Inventory Clerk,0.7392
PWD0300,Inventory Clerk,3,JOB060,Inventory Clerk,0.7392
PWD0300,Inventory Clerk,4,JOB080,Inventory Clerk,0.7392
PWD0300,Inventory Clerk,5,JOB100,Inventory Clerk,0.7392
PWD0301,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.6811
PWD0301,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.6811
PWD0301,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.6811
PWD0301,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.6811
PWD0301,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.6811
PWD0302,Customer Service Representative,1,JOB002,Customer Service Representative,0.7809
PWD0302,Customer Service Representative,2,JOB022,Customer Service Representative,0.7809
PWD0302,Customer Service Representative,3,JOB062,Customer Service Representative,0.7809
PWD0302,Customer Service Representative,4,JOB042,Customer Service Representative,0.7809
PWD0302,Customer Service Representative,5,JOB082,Customer Service Representative,0.7809
PWD0303,Graphic Designer,1,JOB003,Graphic Designer,0.69
PWD0303,Graphic Designer,2,JOB023,Graphic Designer,0.69
PWD0303,Graphic Designer,3,JOB063,Graphic Designer,0.69
PWD0303,Graphic Designer,4,JOB043,Graphic Designer,0.69
PWD0303,Graphic Designer,5,JOB083,Graphic Designer,0.69
PWD0304,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8319
PWD0304,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8319
PWD0304,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8319
PWD0304,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8319
PWD0304,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8319
PWD0305,Junior Web Developer,1,JOB005,Junior Web Developer,0.6943
PWD0305,Junior Web Developer,2,JOB025,Junior Web Developer,0.6943
PWD0305,Junior Web Developer,3,JOB045,Junior Web Developer,0.6943
PWD0305,Junior Web Developer,4,JOB065,Junior Web Developer,0.6943
PWD0305,Junior Web Developer,5,JOB085,Junior Web Developer,0.6943
PWD0306,Accounting Assistant,1,JOB006,Accounting Assistant,0.6127
PWD0306,Accounting Assistant,2,JOB026,Accounting Assistant,0.6127
PWD0306,Accounting Assistant,3,JOB046,Accounting Assistant,0.6127
PWD0306,Accounting Assistant,4,JOB066,Accounting Assistant,0.6127
PWD0306,Accounting Assistant,5,JOB086,Accounting Assistant,0.6127
PWD0307,Content Writer,1,JOB007,Content Writer,0.6835
PWD0307,Content Writer,2,JOB027,Content Writer,0.6835
PWD0307,Content Writer,3,JOB047,Content Writer,0.6835
PWD0307,Content Writer,4,JOB067,Content Writer,0.6835
PWD0307,Content Writer,5,JOB087,Content Writer,0.6835
PWD0308,Social Media Assistant,1,JOB008,Social Media Assistant,0.6963
PWD0308,Social Media Assistant,2,JOB028,Social Media Assistant,0.6963
PWD0308,Social Media Assistant,3,JOB048,Social Media Assistant,0.6963
PWD0308,Social Media Assistant,4,JOB068,Social Media Assistant,0.6963
PWD0308,Social Media Assistant,5,JOB088,Social Media Assistant,0.6963
PWD0309,Inventory Assistant,1,JOB009,Inventory Assistant,0.7486
PWD0309,Inventory Assistant,2,JOB029,Inventory Assistant,0.7486
PWD0309,Inventory Assistant,3,JOB049,Inventory Assistant,0.7486
PWD0309,Inventory Assistant,4,JOB069,Inventory Assistant,0.7486
PWD0309,Inventory Assistant,5,JOB089,Inventory Assistant,0.7486
PWD0310,Online Tutor,1,JOB010,Online Tutor,0.6864
PWD0310,Online Tutor,2,JOB030,Online Tutor,0.6864
PWD0310,Online Tutor,3,JOB050,Online Tutor,0.6864
PWD0310,Online Tutor,4,JOB070,Online Tutor,0.6864
PWD0310,Online Tutor,5,JOB090,Online Tutor,0.6864
PWD0311,Administrative Assistant,1,JOB011,Administrative Assistant,0.6358
PWD0311,Administrative Assistant,2,JOB031,Administrative Assistant,0.6358
PWD0311,Administrative Assistant,3,JOB051,Administrative Assistant,0.6358
PWD0311,Administrative Assistant,4,JOB071,Administrative Assistant,0.6358
PWD0311,Administrative Assistant,5,JOB091,Administrative Assistant,0.6358
PWD0312,Sales Assistant,1,JOB012,Sales Assistant,0.7771
PWD0312,Sales Assistant,2,JOB032,Sales Assistant,0.7771
PWD0312,Sales Assistant,3,JOB052,Sales Assistant,0.7771
PWD0312,Sales Assistant,4,JOB072,Sales Assistant,0.7771
PWD0312,Sales Assistant,5,JOB092,Sales Assistant,0.7771
PWD0313,Photo Editor,1,JOB013,Photo Editor,0.6804
PWD0313,Photo Editor,2,JOB033,Photo Editor,0.6804
PWD0313,Photo Editor,3,JOB053,Photo Editor,0.6804
PWD0313,Photo Editor,4,JOB073,Photo Editor,0.6804
PWD0313,Photo Editor,5,JOB093,Photo Editor,0.6804
PWD0314,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6413
PWD0314,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6413
PWD0314,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6413
PWD0314,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6413
PWD0314,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6413
PWD0315,Office Assistant,1,JOB015,Office Assistant,0.6997
PWD0315,Office Assistant,2,JOB035,Office Assistant,0.6997
PWD0315,Office Assistant,3,JOB055,Office Assistant,0.6997
PWD0315,Office Assistant,4,JOB075,Office Assistant,0.6997
PWD0315,Office Assistant,5,JOB095,Office Assistant,0.6997
PWD0316,Junior Programmer,1,JOB016,Junior Programmer,0.7067
PWD0316,Junior Programmer,2,JOB036,Junior Programmer,0.7067
PWD0316,Junior Programmer,3,JOB056,Junior Programmer,0.7067
PWD0316,Junior Programmer,4,JOB076,Junior Programmer,0.7067
PWD0316,Junior Programmer,5,JOB096,Junior Programmer,0.7067
PWD0317,Customer Support Agent,1,JOB017,Customer Support Agent,0.6845
PWD0317,Customer Support Agent,2,JOB037,Customer Support Agent,0.6845
PWD0317,Customer Support Agent,3,JOB057,Customer Support Agent,0.6845
PWD0317,Customer Support Agent,4,JOB077,Customer Support Agent,0.6845
PWD0317,Customer Support Agent,5,JOB097,Customer Support Agent,0.6845
PWD0318,Bakery Assistant,1,JOB018,Bakery Assistant,0.7903
PWD0318,Bakery Assistant,2,JOB038,Bakery Assistant,0.7903
PWD0318,Bakery Assistant,3,JOB058,Bakery Assistant,0.7903
PWD0318,Bakery Assistant,4,JOB078,Bakery Assistant,0.7903
PWD0318,Bakery Assistant,5,JOB098,Bakery Assistant,0.7903
PWD0319,Research Assistant,1,JOB019,Research Assistant,0.7376
PWD0319,Research Assistant,2,JOB039,Research Assistant,0.7376
PWD0319,Research Assistant,3,JOB059,Research Assistant,0.7376
PWD0319,Research Assistant,4,JOB079,Research Assistant,0.7376
PWD0319,Research Assistant,5,JOB099,Research Assistant,0.7376
